"No.","Time","Source","Destination","Protocol","Length","Info"
"5175","11.446660000","ws197185.vpn.haw-hamburg.de","dns.is.haw-hamburg.de","DNS","65","Standard query 0xa4b2  AAAA clients6.google.com"
"5176","11.447279000","ws197185.vpn.haw-hamburg.de","clients.l.google.com","TLSv1.2","273","Application Data"
"5177","11.447310000","ws197185.vpn.haw-hamburg.de","clients.l.google.com","TLSv1.2","241","Application Data"
"5178","11.451221000","googlemail.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","109","Application Data"
"5179","11.451250000","googlemail.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Application Data"
"5180","11.451265000","ws197185.vpn.haw-hamburg.de","googlemail.l.google.com","TCP","52","33710 > https [ACK] Seq=8684 Ack=167476 Win=302848 Len=0 TSval=453589 TSecr=478708264"
"5181","11.451272000","googlemail.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","396","[TCP Previous segment not captured] Application Data"
"5182","11.451281000","ws197185.vpn.haw-hamburg.de","googlemail.l.google.com","TCP","64","[TCP Dup ACK 5180#1] 33710 > https [ACK] Seq=8684 Ack=167476 Win=302848 Len=0 TSval=453589 TSecr=478708264 SLE=170184 SRE=170528"
"5183","11.451287000","googlemail.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","[TCP Out-Of-Order] Application Data"
"5184","11.451294000","ws197185.vpn.haw-hamburg.de","googlemail.l.google.com","TCP","64","33710 > https [ACK] Seq=8684 Ack=168830 Win=302848 Len=0 TSval=453589 TSecr=478708264 SLE=170184 SRE=170528"
"5185","11.451300000","googlemail.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","265","Application Data"
"5186","11.451307000","ws197185.vpn.haw-hamburg.de","googlemail.l.google.com","TCP","64","[TCP Dup ACK 5184#1] 33710 > https [ACK] Seq=8684 Ack=168830 Win=302848 Len=0 TSval=453589 TSecr=478708264 SLE=170184 SRE=170741"
"5187","11.451313000","googlemail.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","[TCP Out-Of-Order] Application Data"
"5188","11.451321000","ws197185.vpn.haw-hamburg.de","googlemail.l.google.com","TCP","52","33710 > https [ACK] Seq=8684 Ack=170741 Win=302208 Len=0 TSval=453589 TSecr=478708264"
"5189","11.452186000","googlemail.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Application Data"
"5190","11.452202000","ws197185.vpn.haw-hamburg.de","googlemail.l.google.com","TCP","52","33710 > https [ACK] Seq=8684 Ack=172095 Win=302848 Len=0 TSval=453589 TSecr=478708269"
"5191","11.452215000","googlemail.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","447","[TCP Previous segment not captured] Application Data"
"5192","11.452225000","ws197185.vpn.haw-hamburg.de","googlemail.l.google.com","TCP","64","[TCP Dup ACK 5190#1] 33710 > https [ACK] Seq=8684 Ack=172095 Win=302848 Len=0 TSval=453589 TSecr=478708269 SLE=174803 SRE=175198"
"5193","11.452873000","googlemail.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","[TCP Out-Of-Order] Application Data"
"5194","11.452897000","ws197185.vpn.haw-hamburg.de","googlemail.l.google.com","TCP","64","33710 > https [ACK] Seq=8684 Ack=173449 Win=302848 Len=0 TSval=453589 TSecr=478708269 SLE=174803 SRE=175198"
"5195","11.452907000","googlemail.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","[TCP Out-Of-Order] Application Data"
"5196","11.452916000","ws197185.vpn.haw-hamburg.de","googlemail.l.google.com","TCP","52","33710 > https [ACK] Seq=8684 Ack=175198 Win=302848 Len=0 TSval=453589 TSecr=478708269"
"5197","11.453662000","googlemail.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Application Data"
"5198","11.453669000","ws197185.vpn.haw-hamburg.de","googlemail.l.google.com","TCP","52","33710 > https [ACK] Seq=8684 Ack=176552 Win=302848 Len=0 TSval=453590 TSecr=478708269"
"5199","11.453675000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TCP","52","https > 48626 [ACK] Seq=13113 Ack=5928 Win=72064 Len=0 TSval=728896038 TSecr=453587"
"5200","11.454022000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TCP","52","https > 48626 [ACK] Seq=13113 Ack=6081 Win=74752 Len=0 TSval=728896038 TSecr=453587"
"5201","11.454866000","googlemail.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Application Data"
"5202","11.454885000","ws197185.vpn.haw-hamburg.de","googlemail.l.google.com","TCP","52","33710 > https [ACK] Seq=8684 Ack=177906 Win=302848 Len=0 TSval=453590 TSecr=478708269"
"5203","11.454891000","googlemail.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","571","[TCP Previous segment not captured] Application Data, Application Data"
"5204","11.454896000","ws197185.vpn.haw-hamburg.de","googlemail.l.google.com","TCP","64","[TCP Dup ACK 5202#1] 33710 > https [ACK] Seq=8684 Ack=177906 Win=302848 Len=0 TSval=453590 TSecr=478708269 SLE=179260 SRE=179779"
"5205","11.454898000","googlemail.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","[TCP Out-Of-Order] Application Data"
"5206","11.454902000","ws197185.vpn.haw-hamburg.de","googlemail.l.google.com","TCP","52","33710 > https [ACK] Seq=8684 Ack=179779 Win=302848 Len=0 TSval=453590 TSecr=478708269"
"5207","11.456949000","dns.is.haw-hamburg.de","ws197185.vpn.haw-hamburg.de","DNS","253","Standard query response 0xa4b2  CNAME clients.l.google.com AAAA 2a00:1450:4005:808::1007"
"5208","11.459483000","ws197185.vpn.haw-hamburg.de","dns.is.haw-hamburg.de","DNS","73","Standard query 0xa685  A 1.client-channel.google.com"
"5209","11.459520000","ws197185.vpn.haw-hamburg.de","dns.is.haw-hamburg.de","DNS","73","Standard query 0x5221  AAAA 1.client-channel.google.com"
"5210","11.459634000","ws197185.vpn.haw-hamburg.de","1.client-channel.google.com","TLSv1.2","343","Application Data"
"5211","11.459635000","googlemail.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Application Data"
"5212","11.459645000","ws197185.vpn.haw-hamburg.de","googlemail.l.google.com","TCP","52","33710 > https [ACK] Seq=8684 Ack=181133 Win=302848 Len=0 TSval=453591 TSecr=478708276"
"5213","11.459663000","ws197185.vpn.haw-hamburg.de","1.client-channel.google.com","TCP","1406","[TCP segment of a reassembled PDU]"
"5214","11.459665000","ws197185.vpn.haw-hamburg.de","1.client-channel.google.com","TLSv1.2","142","Application Data"
"5215","11.461856000","googlemail.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Application Data"
"5216","11.461862000","ws197185.vpn.haw-hamburg.de","googlemail.l.google.com","TCP","52","33710 > https [ACK] Seq=8684 Ack=182487 Win=302848 Len=0 TSval=453592 TSecr=478708276"
"5217","11.461868000","googlemail.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Application Data"
"5218","11.461871000","ws197185.vpn.haw-hamburg.de","googlemail.l.google.com","TCP","52","33710 > https [ACK] Seq=8684 Ack=183841 Win=302848 Len=0 TSval=453592 TSecr=478708276"
"5219","11.461872000","googlemail.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","246","Application Data"
"5220","11.461874000","ws197185.vpn.haw-hamburg.de","googlemail.l.google.com","TCP","52","33710 > https [ACK] Seq=8684 Ack=184035 Win=302848 Len=0 TSval=453592 TSecr=478708276"
"5221","11.461876000","googlemail.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Application Data"
"5222","11.461878000","ws197185.vpn.haw-hamburg.de","googlemail.l.google.com","TCP","52","33710 > https [ACK] Seq=8684 Ack=185389 Win=302848 Len=0 TSval=453592 TSecr=478708276"
"5223","11.462765000","googlemail.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Application Data"
"5224","11.462773000","ws197185.vpn.haw-hamburg.de","googlemail.l.google.com","TCP","52","33710 > https [ACK] Seq=8684 Ack=186743 Win=302848 Len=0 TSval=453592 TSecr=478708276"
"5225","11.462779000","googlemail.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Application Data"
"5226","11.462782000","ws197185.vpn.haw-hamburg.de","googlemail.l.google.com","TCP","52","33710 > https [ACK] Seq=8684 Ack=188097 Win=302848 Len=0 TSval=453592 TSecr=478708276"
"5227","11.462783000","googlemail.l.google.com","ws197185.vpn.haw-hamburg.de","TCP","298","[TCP Previous segment not captured] [TCP segment of a reassembled PDU]"
"5228","11.462786000","ws197185.vpn.haw-hamburg.de","googlemail.l.google.com","TCP","64","[TCP Dup ACK 5226#1] 33710 > https [ACK] Seq=8684 Ack=188097 Win=302848 Len=0 TSval=453592 TSecr=478708276 SLE=189451 SRE=189697"
"5229","11.462788000","googlemail.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","[TCP Out-Of-Order] Application Data"
"5230","11.462791000","ws197185.vpn.haw-hamburg.de","googlemail.l.google.com","TCP","52","33710 > https [ACK] Seq=8684 Ack=189697 Win=302848 Len=0 TSval=453592 TSecr=478708276"
"5231","11.465529000","googlemail.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Application Data"
"5232","11.465544000","ws197185.vpn.haw-hamburg.de","googlemail.l.google.com","TCP","52","33710 > https [ACK] Seq=8684 Ack=191051 Win=302848 Len=0 TSval=453592 TSecr=478708277"
"5233","11.465551000","googlemail.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Application Data"
"5234","11.465553000","ws197185.vpn.haw-hamburg.de","googlemail.l.google.com","TCP","52","33710 > https [ACK] Seq=8684 Ack=192405 Win=302848 Len=0 TSval=453592 TSecr=478708277"
"5235","11.465555000","googlemail.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Application Data"
"5236","11.465557000","ws197185.vpn.haw-hamburg.de","googlemail.l.google.com","TCP","52","33710 > https [ACK] Seq=8684 Ack=193759 Win=302848 Len=0 TSval=453592 TSecr=478708277"
"5237","11.465595000","googlemail.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Application Data"
"5238","11.465607000","ws197185.vpn.haw-hamburg.de","googlemail.l.google.com","TCP","52","33710 > https [ACK] Seq=8684 Ack=195113 Win=301696 Len=0 TSval=453593 TSecr=478708277"
"5239","11.465610000","dns.is.haw-hamburg.de","ws197185.vpn.haw-hamburg.de","DNS","225","Standard query response 0xa685  A 74.125.136.189"
"5240","11.465696000","dns.is.haw-hamburg.de","ws197185.vpn.haw-hamburg.de","DNS","237","Standard query response 0x5221  AAAA 2a00:1450:4013:c01::bd"
"5241","11.466807000","googlemail.l.google.com","ws197185.vpn.haw-hamburg.de","TCP","837","[TCP Previous segment not captured] [TCP segment of a reassembled PDU]"
"5242","11.466814000","ws197185.vpn.haw-hamburg.de","googlemail.l.google.com","TCP","64","[TCP Window Update] 33710 > https [ACK] Seq=8684 Ack=195113 Win=302848 Len=0 TSval=453593 TSecr=478708277 SLE=196467 SRE=197252"
"5243","11.466817000","googlemail.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","[TCP Out-Of-Order] Application Data"
"5244","11.466823000","ws197185.vpn.haw-hamburg.de","googlemail.l.google.com","TCP","52","33710 > https [ACK] Seq=8684 Ack=197252 Win=302848 Len=0 TSval=453593 TSecr=478708277"
"5245","11.466825000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TCP","52","https > 48626 [ACK] Seq=13113 Ack=6302 Win=77440 Len=0 TSval=728896051 TSecr=453588"
"5246","11.467200000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TCP","52","https > 48626 [ACK] Seq=13113 Ack=6491 Win=80256 Len=0 TSval=728896052 TSecr=453588"
"5247","11.470049000","googlemail.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Application Data"
"5248","11.470057000","ws197185.vpn.haw-hamburg.de","googlemail.l.google.com","TCP","52","33710 > https [ACK] Seq=8684 Ack=198606 Win=302848 Len=0 TSval=453594 TSecr=478708286"
"5249","11.470064000","googlemail.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","433","[TCP Previous segment not captured] Application Data"
"5250","11.470068000","ws197185.vpn.haw-hamburg.de","googlemail.l.google.com","TCP","64","[TCP Dup ACK 5248#1] 33710 > https [ACK] Seq=8684 Ack=198606 Win=302848 Len=0 TSval=453594 TSecr=478708286 SLE=201314 SRE=201695"
"5251","11.471863000","googlemail.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","[TCP Out-Of-Order] Application Data"
"5252","11.471889000","ws197185.vpn.haw-hamburg.de","googlemail.l.google.com","TCP","64","33710 > https [ACK] Seq=8684 Ack=199960 Win=302848 Len=0 TSval=453594 TSecr=478708286 SLE=201314 SRE=201695"
"5253","11.471903000","googlemail.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","[TCP Out-Of-Order] Application Data"
"5254","11.471910000","ws197185.vpn.haw-hamburg.de","googlemail.l.google.com","TCP","52","33710 > https [ACK] Seq=8684 Ack=201695 Win=302848 Len=0 TSval=453594 TSecr=478708286"
"5255","11.471915000","googlemail.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Application Data"
"5256","11.471919000","ws197185.vpn.haw-hamburg.de","googlemail.l.google.com","TCP","52","33710 > https [ACK] Seq=8684 Ack=203049 Win=302208 Len=0 TSval=453594 TSecr=478708286"
"5257","11.471922000","googlemail.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Application Data"
"5258","11.471925000","ws197185.vpn.haw-hamburg.de","googlemail.l.google.com","TCP","52","33710 > https [ACK] Seq=8684 Ack=204403 Win=301056 Len=0 TSval=453594 TSecr=478708286"
"5259","11.471928000","googlemail.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Application Data"
"5260","11.471932000","ws197185.vpn.haw-hamburg.de","googlemail.l.google.com","TCP","52","33710 > https [ACK] Seq=8684 Ack=205757 Win=299904 Len=0 TSval=453594 TSecr=478708286"
"5261","11.471934000","googlemail.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","240","Application Data"
"5262","11.471937000","ws197185.vpn.haw-hamburg.de","googlemail.l.google.com","TCP","52","33710 > https [ACK] Seq=8684 Ack=205945 Win=299904 Len=0 TSval=453594 TSecr=478708286"
"5263","11.476386000","googlemail.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Application Data"
"5264","11.476405000","ws197185.vpn.haw-hamburg.de","googlemail.l.google.com","TCP","52","33710 > https [ACK] Seq=8684 Ack=207299 Win=302848 Len=0 TSval=453595 TSecr=478708286"
"5265","11.476418000","googlemail.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Application Data"
"5266","11.476423000","ws197185.vpn.haw-hamburg.de","googlemail.l.google.com","TCP","52","33710 > https [ACK] Seq=8684 Ack=208653 Win=302848 Len=0 TSval=453595 TSecr=478708286"
"5267","11.476435000","googlemail.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Application Data"
"5268","11.476440000","ws197185.vpn.haw-hamburg.de","googlemail.l.google.com","TCP","52","33710 > https [ACK] Seq=8684 Ack=210007 Win=302848 Len=0 TSval=453595 TSecr=478708286"
"5269","11.476443000","googlemail.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Application Data"
"5270","11.476448000","ws197185.vpn.haw-hamburg.de","googlemail.l.google.com","TCP","52","33710 > https [ACK] Seq=8684 Ack=211361 Win=301696 Len=0 TSval=453595 TSecr=478708286"
"5271","11.476451000","googlemail.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Application Data"
"5272","11.476454000","ws197185.vpn.haw-hamburg.de","googlemail.l.google.com","TCP","52","33710 > https [ACK] Seq=8684 Ack=212715 Win=300544 Len=0 TSval=453595 TSecr=478708287"
"5273","11.476457000","googlemail.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1364","Application Data, Application Data"
"5274","11.476459000","ws197185.vpn.haw-hamburg.de","googlemail.l.google.com","TCP","52","33710 > https [ACK] Seq=8684 Ack=214027 Win=299392 Len=0 TSval=453595 TSecr=478708287"
"5275","11.476667000","ws197185.vpn.haw-hamburg.de","googlemail.l.google.com","TLSv1.2","98","Application Data"
"5276","11.477107000","1.client-channel.google.com","ws197185.vpn.haw-hamburg.de","TCP","52","https > 32814 [ACK] Seq=46925 Ack=5562 Win=58240 Len=0 TSval=1014959778 TSecr=453591"
"5277","11.480281000","1.client-channel.google.com","ws197185.vpn.haw-hamburg.de","TCP","52","https > 32814 [ACK] Seq=46925 Ack=6916 Win=61184 Len=0 TSval=1014959780 TSecr=453591"
"5278","11.480291000","1.client-channel.google.com","ws197185.vpn.haw-hamburg.de","TCP","52","https > 32814 [ACK] Seq=46925 Ack=7006 Win=61184 Len=0 TSval=1014959780 TSecr=453591"
"5279","11.494258000","googlemail.l.google.com","ws197185.vpn.haw-hamburg.de","TCP","52","https > 33710 [ACK] Seq=214027 Ack=8730 Win=81280 Len=0 TSval=478708312 TSecr=453595"
"5280","11.499933000","ws197185.vpn.haw-hamburg.de","dns.is.haw-hamburg.de","DNS","61","Standard query 0x11e3  A mail.google.com"
"5281","11.500144000","ws197185.vpn.haw-hamburg.de","googlemail.l.google.com","TLSv1.2","364","Application Data"
"5282","11.500200000","ws197185.vpn.haw-hamburg.de","googlemail.l.google.com","TLSv1.2","90","Application Data"
"5283","11.504293000","dns.is.haw-hamburg.de","ws197185.vpn.haw-hamburg.de","DNS","256","Standard query response 0x11e3  CNAME googlemail.l.google.com A 173.194.113.150 A 173.194.113.149"
"5284","11.504520000","ws197185.vpn.haw-hamburg.de","dns.is.haw-hamburg.de","DNS","61","Standard query 0xee75  AAAA mail.google.com"
"5285","11.506839000","dns.is.haw-hamburg.de","ws197185.vpn.haw-hamburg.de","DNS","252","Standard query response 0xee75  CNAME googlemail.l.google.com AAAA 2a00:1450:4005:808::1015"
"5286","11.511003000","googlemail.l.google.com","ws197185.vpn.haw-hamburg.de","TCP","52","https > 33710 [ACK] Seq=214027 Ack=9042 Win=83840 Len=0 TSval=478708328 TSecr=453601"
"5287","11.511384000","googlemail.l.google.com","ws197185.vpn.haw-hamburg.de","TCP","52","https > 33710 [ACK] Seq=214027 Ack=9080 Win=83840 Len=0 TSval=478708329 TSecr=453601"
"5288","11.515280000","1.client-channel.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","126","Application Data"
"5289","11.515389000","ws197185.vpn.haw-hamburg.de","1.client-channel.google.com","TCP","52","32814 > https [ACK] Seq=7006 Ack=46999 Win=145792 Len=0 TSval=453605 TSecr=1014959816"
"5290","11.515681000","1.client-channel.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","185","Application Data"
"5291","11.515695000","ws197185.vpn.haw-hamburg.de","1.client-channel.google.com","TCP","52","32814 > https [ACK] Seq=7006 Ack=47132 Win=148480 Len=0 TSval=453605 TSecr=1014959816"
"5292","11.515702000","1.client-channel.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","98","Application Data"
"5293","11.515821000","ws197185.vpn.haw-hamburg.de","1.client-channel.google.com","TCP","52","32814 > https [ACK] Seq=7006 Ack=47178 Win=148480 Len=0 TSval=453605 TSecr=1014959816"
"5294","11.515862000","ws197185.vpn.haw-hamburg.de","1.client-channel.google.com","TLSv1.2","98","Application Data"
"5295","11.520748000","1.client-channel.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","386","Application Data"
"5296","11.521785000","1.client-channel.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","361","Application Data"
"5297","11.521842000","ws197185.vpn.haw-hamburg.de","1.client-channel.google.com","TCP","52","32814 > https [ACK] Seq=7052 Ack=47821 Win=153984 Len=0 TSval=453607 TSecr=1014959822"
"5298","11.522740000","1.client-channel.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","416","Application Data"
"5299","11.523293000","1.client-channel.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","387","Application Data"
"5300","11.523325000","ws197185.vpn.haw-hamburg.de","1.client-channel.google.com","TCP","52","32814 > https [ACK] Seq=7052 Ack=48520 Win=159360 Len=0 TSval=453607 TSecr=1014959824"
"5301","11.571373000","1.client-channel.google.com","ws197185.vpn.haw-hamburg.de","TCP","52","https > 32814 [ACK] Seq=48520 Ack=7052 Win=61184 Len=0 TSval=1014959873 TSecr=453605"
"5302","11.595773000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","184","Application Data"
"5303","11.595800000","ws197185.vpn.haw-hamburg.de","clients.l.google.com","TCP","52","48626 > https [ACK] Seq=6491 Ack=13245 Win=73472 Len=0 TSval=453625 TSecr=728896181"
"5304","11.596237000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","212","Application Data"
"5305","11.596253000","ws197185.vpn.haw-hamburg.de","clients.l.google.com","TCP","52","48626 > https [ACK] Seq=6491 Ack=13405 Win=76160 Len=0 TSval=453625 TSecr=728896181"
"5306","11.596615000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","98","Application Data"
"5307","11.596632000","ws197185.vpn.haw-hamburg.de","clients.l.google.com","TCP","52","48626 > https [ACK] Seq=6491 Ack=13451 Win=76160 Len=0 TSval=453625 TSecr=728896181"
"5308","11.596705000","ws197185.vpn.haw-hamburg.de","clients.l.google.com","TLSv1.2","98","Application Data"
"5309","11.607879000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TCP","52","https > 48626 [ACK] Seq=13451 Ack=6537 Win=80256 Len=0 TSval=728896192 TSecr=453625"
"5310","11.659930000","1.client-channel.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","485","Application Data"
"5311","11.661422000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","162","Application Data"
"5312","11.661667000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","349","Application Data"
"5313","11.661760000","ws197185.vpn.haw-hamburg.de","clients.l.google.com","TCP","52","48626 > https [ACK] Seq=6537 Ack=13858 Win=78848 Len=0 TSval=453642 TSecr=728896247"
"5314","11.661944000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","98","Application Data"
"5315","11.662080000","ws197185.vpn.haw-hamburg.de","clients.l.google.com","TLSv1.2","98","Application Data"
"5316","11.672026000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TCP","52","https > 48626 [ACK] Seq=13904 Ack=6583 Win=80256 Len=0 TSval=728896257 TSecr=453642"
"5317","11.697664000","ws197185.vpn.haw-hamburg.de","1.client-channel.google.com","TCP","52","32814 > https [ACK] Seq=7052 Ack=48953 Win=162048 Len=0 TSval=453651 TSecr=1014959961"
"5318","11.707860000","ws197185.vpn.haw-hamburg.de","dns.is.haw-hamburg.de","DNS","65","Standard query 0xe779  A clients6.google.com"
"5319","11.708312000","ws197185.vpn.haw-hamburg.de","clients.l.google.com","TLSv1.2","268","Application Data"
"5320","11.708421000","ws197185.vpn.haw-hamburg.de","clients.l.google.com","TLSv1.2","235","Application Data"
"5321","11.710688000","dns.is.haw-hamburg.de","ws197185.vpn.haw-hamburg.de","DNS","401","Standard query response 0xe779  CNAME clients.l.google.com A 173.194.113.137 A 173.194.113.142 A 173.194.113.128 A 173.194.113.129 A 173.194.113.130 A 173.194.113.131 A 173.194.113.132 A 173.194.113.133 A 173.194.113.134 A 173.194.113.135 A 173.194.113.136"
"5322","11.711188000","ws197185.vpn.haw-hamburg.de","dns.is.haw-hamburg.de","DNS","65","Standard query 0xd2db  AAAA clients6.google.com"
"5323","11.713900000","dns.is.haw-hamburg.de","ws197185.vpn.haw-hamburg.de","DNS","253","Standard query response 0xd2db  CNAME clients.l.google.com AAAA 2a00:1450:4005:808::1007"
"5324","11.718735000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TCP","52","https > 48626 [ACK] Seq=13904 Ack=6799 Win=82944 Len=0 TSval=728896304 TSecr=453653"
"5325","11.719125000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TCP","52","https > 48626 [ACK] Seq=13904 Ack=6982 Win=85632 Len=0 TSval=728896304 TSecr=453653"
"5326","11.865232000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","161","Application Data"
"5327","11.865985000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","227","Application Data"
"5328","11.866076000","ws197185.vpn.haw-hamburg.de","clients.l.google.com","TCP","52","48626 > https [ACK] Seq=6982 Ack=14188 Win=81536 Len=0 TSval=453693 TSecr=728896450"
"5329","11.866307000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","98","Application Data"
"5330","11.866419000","ws197185.vpn.haw-hamburg.de","clients.l.google.com","TLSv1.2","98","Application Data"
"5331","11.876667000","clients.l.google.com","ws197185.vpn.haw-hamburg.de","TCP","52","https > 48626 [ACK] Seq=14234 Ack=7028 Win=85632 Len=0 TSval=728896461 TSecr=453693"
"5332","12.078268000","googlemail.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","132","Application Data"
"5333","12.078288000","googlemail.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Application Data"
"5334","12.078297000","ws197185.vpn.haw-hamburg.de","googlemail.l.google.com","TCP","52","33710 > https [ACK] Seq=9080 Ack=215461 Win=302848 Len=0 TSval=453746 TSecr=478708895"
"5335","12.078301000","googlemail.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","292","[TCP Previous segment not captured] Application Data"
"5336","12.078305000","ws197185.vpn.haw-hamburg.de","googlemail.l.google.com","TCP","64","[TCP Dup ACK 5334#1] 33710 > https [ACK] Seq=9080 Ack=215461 Win=302848 Len=0 TSval=453746 TSecr=478708895 SLE=218169 SRE=218409"
"5337","12.079679000","googlemail.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","[TCP Out-Of-Order] Application Data"
"5338","12.079693000","ws197185.vpn.haw-hamburg.de","googlemail.l.google.com","TCP","64","33710 > https [ACK] Seq=9080 Ack=216815 Win=302848 Len=0 TSval=453746 TSecr=478708895 SLE=218169 SRE=218409"
"5339","12.079699000","googlemail.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","[TCP Out-Of-Order] Application Data"
"5340","12.079705000","ws197185.vpn.haw-hamburg.de","googlemail.l.google.com","TCP","52","33710 > https [ACK] Seq=9080 Ack=218409 Win=302848 Len=0 TSval=453746 TSecr=478708895"
"5341","12.079709000","googlemail.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","137","Application Data"
"5342","12.079713000","ws197185.vpn.haw-hamburg.de","googlemail.l.google.com","TCP","52","33710 > https [ACK] Seq=9080 Ack=218494 Win=302848 Len=0 TSval=453746 TSecr=478708895"
"5343","12.083942000","googlemail.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","Application Data"
"5344","12.083955000","ws197185.vpn.haw-hamburg.de","googlemail.l.google.com","TCP","52","33710 > https [ACK] Seq=9080 Ack=219848 Win=302848 Len=0 TSval=453747 TSecr=478708901"
"5345","12.085220000","googlemail.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","256","[TCP Previous segment not captured] Application Data"
"5346","12.085228000","ws197185.vpn.haw-hamburg.de","googlemail.l.google.com","TCP","64","[TCP Dup ACK 5344#1] 33710 > https [ACK] Seq=9080 Ack=219848 Win=302848 Len=0 TSval=453747 TSecr=478708901 SLE=222556 SRE=222760"
"5347","12.091624000","googlemail.l.google.com","ws197185.vpn.haw-hamburg.de","TLSv1.2","1406","[TCP Out-Of-Order] Application Data"
